"id","disp.sunshine","disp.keebler","disp.nabisco","disp.private","feat.sunshine","feat.keebler","feat.nabisco","feat.private","price.sunshine","price.keebler","price.nabisco","price.private","choice"
37,0,0,0,0,0,0,0,0,109,121,129,91,"nabisco"
37,0,0,0,0,0,0,0,0,109,116,129,59,"private"
37,0,0,0,0,0,0,0,0,109,104,99,59,"private"
37,0,0,0,0,0,0,0,0,109,104,99,79,"private"
37,0,0,1,0,0,0,0,0,129,104,129,59,"private"
38,0,0,0,0,0,0,0,0,93,88,96,59,"nabisco"
38,1,0,0,0,1,0,0,0,58,88,88,59,"nabisco"
38,1,0,1,0,0,0,1,0,68,88,88,59,"nabisco"
38,1,0,1,0,0,0,0,0,78,88,88,59,"nabisco"
38,1,0,0,0,0,0,0,0,78,88,88,59,"nabisco"
38,0,0,1,0,0,0,0,0,93,88,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,88,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,88,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,88,88,59,"nabisco"
38,1,0,0,0,0,0,0,0,92,98,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,98,98,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,92,98,88,68,"nabisco"
38,0,0,0,0,0,0,0,0,92,88,88,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,98,98,59,"nabisco"
38,0,0,0,0,0,0,0,0,93,98,109,58,"nabisco"
38,0,1,0,0,0,0,0,0,93,98,109,58,"nabisco"
38,0,0,1,0,0,0,0,0,93,98,98,58,"nabisco"
38,0,1,0,0,0,0,0,0,93,98,98,58,"nabisco"
38,0,1,0,0,0,0,0,0,93,109,98,58,"nabisco"
38,1,0,0,0,0,0,1,0,88,109,98,58,"nabisco"
38,1,0,1,0,0,0,0,0,88,98,98,58,"nabisco"
38,0,0,0,0,0,0,0,0,93,113,108,58,"nabisco"
38,0,1,1,0,0,0,0,0,88,113,108,58,"nabisco"
38,0,1,0,0,0,0,0,0,93,113,108,58,"nabisco"
38,0,0,0,1,0,0,1,0,93,113,98,68,"nabisco"
38,0,0,0,1,0,0,0,0,93,119,98,63,"nabisco"
38,0,0,1,1,0,0,1,0,93,119,100,63,"nabisco"
38,0,1,1,0,0,0,0,0,93,112,98,58,"nabisco"
38,0,1,0,1,0,0,0,0,93,112,98,63,"nabisco"
38,0,1,1,1,0,0,0,0,93,112,119,63,"nabisco"
38,0,0,0,1,0,0,1,0,93,112,98,63,"nabisco"
38,0,0,0,1,0,0,0,0,93,112,98,68,"nabisco"
38,0,0,0,0,0,0,0,0,93,112,119,64,"nabisco"
38,0,0,0,0,0,0,0,0,124,105,119,64,"nabisco"
38,0,0,0,0,0,0,1,0,124,105,88,61,"nabisco"
38,0,0,0,1,0,0,0,1,124,105,98,38,"nabisco"
39,0,0,0,0,0,0,0,0,99,109,99,71,"nabisco"
39,0,0,0,0,0,0,0,0,89,99,105,65,"nabisco"
39,0,0,0,0,0,0,0,0,79,109,109,78,"nabisco"
39,0,0,0,0,0,0,0,0,79,109,109,78,"nabisco"
39,0,0,0,0,0,0,0,0,79,109,109,78,"nabisco"
39,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
39,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
39,0,0,0,0,0,0,0,0,79,105,109,78,"nabisco"
39,0,0,0,0,0,0,0,0,98,109,89,78,"nabisco"
39,0,0,0,0,0,0,0,0,98,109,89,78,"nabisco"
39,0,0,0,0,0,0,0,0,98,109,89,64,"nabisco"
39,0,0,0,0,0,0,0,0,103,109,119,64,"nabisco"
39,0,0,0,0,0,0,0,0,109,109,119,64,"nabisco"
39,0,0,0,0,0,0,0,0,99,109,119,78,"nabisco"
39,0,0,0,0,0,0,0,0,99,119,99,71,"nabisco"
39,0,1,0,0,0,0,0,0,89,109,119,84,"nabisco"
39,0,0,0,0,0,0,0,0,89,109,119,84,"nabisco"
39,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
39,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
39,0,0,0,0,0,0,1,0,98,121,119,64,"nabisco"
39,0,0,1,0,0,0,0,0,88,125,114,65,"nabisco"
39,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
39,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
39,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
39,0,0,0,0,0,0,0,0,79,121,109,78,"nabisco"
39,0,0,1,0,0,0,0,0,109,121,129,79,"nabisco"
39,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
39,0,0,0,0,0,0,0,0,109,121,109,92,"nabisco"
39,0,1,1,0,0,0,0,0,109,109,129,96,"nabisco"
39,0,0,0,0,0,0,0,0,109,116,129,79,"nabisco"
40,0,0,0,0,0,0,0,0,79,99,69,69,"nabisco"
40,0,1,0,0,0,0,0,0,89,89,105,65,"nabisco"
40,0,0,1,0,0,0,1,0,89,99,89,65,"nabisco"
40,0,0,0,0,0,0,0,0,89,99,105,65,"nabisco"
40,0,0,1,0,0,0,1,0,69,109,54,61,"nabisco"
40,1,0,0,0,0,0,0,0,89,108,89,68,"nabisco"
40,1,0,0,0,0,0,0,0,89,104,109,61,"nabisco"
40,1,0,1,0,1,0,1,0,79,102,89,65,"nabisco"
40,0,0,0,0,0,0,0,0,79,109,123,69,"nabisco"
40,1,0,0,0,0,0,0,0,89,115,99,60,"nabisco"
40,0,0,1,0,0,1,0,0,97,109,90,52,"nabisco"
40,0,0,1,0,0,0,0,0,97,115,99,60,"nabisco"
40,0,0,0,0,0,0,0,0,97,115,125,60,"nabisco"
40,0,1,0,0,0,0,0,0,97,99,125,60,"nabisco"
40,0,0,0,0,0,0,1,0,97,125,109,60,"nabisco"
40,0,0,0,0,0,0,1,0,97,109,109,60,"nabisco"
40,0,0,0,0,0,0,0,0,105,125,99,65,"nabisco"
40,0,0,1,0,0,0,0,0,105,125,99,65,"nabisco"
40,0,1,0,1,0,0,0,0,105,117,129,59,"nabisco"
40,0,0,1,0,0,0,0,0,105,125,84,59,"nabisco"
40,0,0,1,0,0,0,0,0,105,129,79,59,"nabisco"
40,0,0,0,1,0,0,0,0,124,105,98,58,"nabisco"
41,0,0,0,0,0,0,0,0,89,99,89,50,"private"
41,1,0,1,0,1,0,0,0,59,99,89,65,"sunshine"
41,0,0,0,1,0,0,0,1,89,102,105,50,"private"
41,0,0,1,0,0,0,0,1,89,102,89,50,"nabisco"
41,0,1,0,0,0,0,0,0,89,115,99,65,"private"
41,0,0,0,0,0,0,0,0,96,129,105,68,"nabisco"
41,0,1,0,0,0,0,0,0,97,109,115,50,"private"
41,0,1,0,0,0,1,0,0,97,109,115,65,"keebler"
41,1,1,0,0,0,0,0,0,79,107,115,65,"sunshine"
41,0,0,1,0,0,0,0,0,88,115,99,65,"nabisco"
41,0,0,1,1,0,0,1,1,88,115,109,59,"private"
41,0,0,1,0,0,0,1,0,88,125,109,65,"private"
41,0,0,1,0,0,0,0,0,88,125,109,65,"private"
41,0,0,0,0,0,1,0,0,97,99,125,61,"keebler"
41,0,0,0,0,0,0,1,0,97,125,109,65,"private"
41,0,0,1,1,0,0,0,1,97,117,109,50,"private"
41,0,0,0,0,0,0,0,0,109,121,109,92,"sunshine"
41,0,0,1,0,0,0,1,0,105,125,99,65,"nabisco"
41,0,0,0,0,0,0,1,0,96,139,69,68,"nabisco"
41,0,0,1,1,0,0,0,0,105,117,129,65,"private"
41,0,0,1,1,0,0,0,0,105,109,129,59,"keebler"
41,0,0,1,1,0,0,0,0,105,117,99,65,"private"
41,0,0,1,0,0,0,0,0,105,117,99,65,"private"
41,0,0,0,1,0,0,0,1,93,112,98,50,"private"
41,0,0,0,0,0,1,0,0,105,99,129,65,"keebler"
41,0,0,1,0,0,0,0,0,105,99,99,65,"private"
42,0,0,0,0,0,0,0,0,79,99,89,69,"nabisco"
42,0,0,1,0,0,0,1,0,79,99,69,69,"nabisco"
42,0,0,1,0,0,0,0,0,89,99,89,69,"nabisco"
42,0,0,1,0,0,0,0,0,89,99,89,69,"nabisco"
42,0,0,1,0,1,0,0,0,89,99,89,69,"nabisco"
42,1,0,1,0,0,0,1,0,79,125,79,69,"nabisco"
42,1,0,1,0,0,0,0,1,79,125,99,49,"nabisco"
42,1,0,0,0,0,0,0,0,79,125,99,69,"nabisco"
42,1,0,0,1,0,0,0,0,79,125,99,69,"nabisco"
42,0,0,1,0,0,0,0,0,79,125,99,69,"nabisco"
42,0,0,0,1,0,0,0,0,78,135,99,65,"nabisco"
42,1,0,0,0,1,0,0,0,79,135,129,65,"nabisco"
42,0,0,0,0,0,0,0,0,109,135,129,73,"nabisco"
42,0,0,0,0,0,1,0,0,109,135,129,73,"nabisco"
42,1,0,1,0,0,0,1,0,79,135,80,76,"nabisco"
42,0,0,1,0,0,0,0,0,109,135,80,76,"nabisco"
42,0,0,0,0,0,0,0,0,109,119,115,79,"nabisco"
42,0,0,1,0,0,0,1,0,89,121,99,86,"nabisco"
42,0,0,1,0,0,0,0,0,99,120,99,89,"nabisco"
42,0,0,0,1,0,0,0,0,109,104,99,79,"private"
43,0,0,0,0,0,0,0,0,89,99,89,50,"nabisco"
43,0,1,0,1,0,1,0,1,89,89,105,50,"private"
43,0,1,0,0,0,0,0,0,89,89,105,65,"nabisco"
43,0,0,0,0,0,0,0,0,79,102,105,65,"private"
43,1,1,0,0,1,0,0,0,69,107,115,65,"sunshine"
43,0,0,0,0,0,0,0,0,99,109,119,55,"private"
43,0,0,1,0,0,1,0,0,97,109,115,52,"keebler"
43,0,0,0,0,0,0,0,0,97,115,125,60,"nabisco"
43,0,0,0,1,0,0,0,0,97,115,109,60,"nabisco"
43,0,0,0,0,0,0,1,0,97,125,109,60,"nabisco"
43,0,0,0,0,0,0,0,0,97,125,109,60,"nabisco"
43,0,0,1,0,0,0,0,0,105,129,99,59,"keebler"
43,0,0,0,0,0,0,0,0,105,129,99,65,"nabisco"
43,0,0,0,0,0,0,0,0,105,129,129,65,"sunshine"
44,0,0,0,0,0,0,0,0,58,88,88,59,"sunshine"
44,1,0,0,0,0,0,0,0,92,98,88,59,"nabisco"
44,0,0,0,0,0,0,0,0,93,88,88,59,"nabisco"
44,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
44,0,0,0,0,0,0,0,0,93,98,109,58,"keebler"
44,0,1,0,0,0,0,0,0,93,99,98,58,"nabisco"
44,0,1,0,0,0,0,0,0,93,103,98,58,"nabisco"
44,0,0,1,0,0,0,0,0,93,109,98,58,"nabisco"
44,1,0,0,0,0,0,0,0,88,109,105,58,"nabisco"
44,1,0,0,0,0,0,0,0,88,109,108,58,"sunshine"
44,1,0,1,0,0,0,0,0,88,98,98,58,"nabisco"
44,0,0,1,0,0,0,0,0,88,98,108,58,"sunshine"
44,0,1,1,0,0,1,0,0,88,98,108,58,"keebler"
44,0,1,1,0,0,0,0,0,88,113,108,58,"nabisco"
44,0,0,1,1,0,0,1,0,93,119,98,63,"nabisco"
44,0,0,0,1,0,0,0,0,93,119,100,63,"nabisco"
44,0,1,1,0,0,0,0,0,93,112,98,58,"nabisco"
44,0,0,1,1,0,0,0,0,93,112,98,63,"nabisco"
44,0,0,0,1,0,0,0,0,93,112,98,68,"nabisco"
44,0,0,0,0,0,0,0,0,124,105,98,58,"nabisco"
44,0,0,0,1,0,0,0,0,124,105,98,58,"nabisco"
44,0,0,0,1,0,0,0,0,124,105,98,58,"nabisco"
44,0,0,0,1,0,0,0,0,124,105,0,58,"nabisco"
45,0,0,0,0,0,0,0,0,69,88,89,71,"keebler"
45,0,0,0,0,0,0,0,0,98,99,109,71,"keebler"
45,0,0,1,0,0,0,0,0,99,109,99,71,"keebler"
45,0,0,0,0,0,0,0,0,99,109,99,71,"keebler"
45,0,0,0,0,0,0,0,0,79,109,109,78,"keebler"
45,0,0,0,0,0,0,0,0,79,109,109,78,"keebler"
45,0,0,0,0,0,0,0,0,79,109,89,78,"keebler"
45,0,0,0,0,0,0,0,0,103,109,89,78,"keebler"
45,0,0,0,0,0,0,0,0,103,109,89,78,"keebler"
45,0,0,0,0,0,0,0,0,98,109,89,78,"nabisco"
45,0,0,0,0,0,0,0,0,103,109,119,64,"keebler"
45,0,0,0,0,0,0,0,0,109,109,119,78,"keebler"
45,0,0,0,0,0,0,0,0,109,119,99,71,"keebler"
45,0,0,0,0,0,0,0,0,109,109,119,78,"keebler"
45,0,0,0,0,0,0,0,0,89,109,119,78,"keebler"
45,0,0,0,0,0,0,0,0,98,119,99,78,"keebler"
45,0,0,0,0,0,0,0,0,98,109,129,78,"keebler"
45,0,0,0,0,0,0,0,0,98,109,129,78,"keebler"
45,0,0,0,0,0,0,1,0,98,121,119,64,"keebler"
45,0,0,0,1,0,0,0,0,98,121,119,64,"keebler"
45,0,1,0,0,0,0,0,0,97,99,125,61,"nabisco"
45,0,0,0,0,0,0,0,0,79,121,109,78,"keebler"
45,0,0,0,0,0,0,0,0,79,121,109,78,"keebler"
45,0,0,1,0,0,0,0,0,109,121,129,93,"keebler"
45,0,0,0,0,0,0,0,0,109,121,109,84,"keebler"
45,0,0,1,0,0,0,0,0,95,121,99,82,"keebler"
45,0,0,0,0,0,0,0,0,109,109,129,79,"keebler"
45,0,0,0,1,0,0,0,0,95,104,99,72,"keebler"
46,0,0,0,0,0,0,0,0,79,99,113,69,"nabisco"
46,0,0,0,0,0,0,0,0,89,99,113,69,"nabisco"
46,0,0,0,0,0,0,0,0,89,139,113,79,"nabisco"
46,0,0,0,1,0,0,0,1,89,102,89,50,"nabisco"
46,0,0,0,0,0,0,0,0,79,109,113,79,"nabisco"
46,0,0,0,1,0,0,0,0,79,125,99,69,"nabisco"
46,0,0,0,0,0,0,0,0,79,115,129,65,"nabisco"
46,0,1,0,0,0,0,0,0,97,99,125,60,"nabisco"
46,0,0,0,0,0,0,0,0,97,125,109,65,"nabisco"
46,0,0,1,0,0,0,0,0,97,125,125,65,"nabisco"
46,0,0,0,0,0,0,0,0,109,135,129,73,"nabisco"
46,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
46,0,0,0,0,0,0,0,0,99,135,109,89,"keebler"
46,0,0,0,0,0,0,0,0,119,129,129,89,"keebler"
46,0,0,0,0,1,0,0,0,99,135,109,89,"nabisco"
46,0,0,0,1,0,0,0,0,109,104,99,72,"keebler"
46,0,0,0,1,0,0,0,0,129,104,123,96,"keebler"
47,0,0,0,0,0,0,0,0,99,109,99,71,"nabisco"
47,0,0,0,0,0,0,0,0,89,99,105,65,"nabisco"
47,0,0,0,0,0,0,0,0,79,105,89,65,"nabisco"
47,1,0,0,0,0,0,0,0,89,102,89,65,"nabisco"
47,0,0,0,0,0,0,0,0,89,102,89,65,"nabisco"
47,0,0,0,1,0,0,0,1,89,107,115,50,"nabisco"
47,1,1,0,0,0,0,0,1,89,115,99,52,"nabisco"
47,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
47,0,0,0,0,0,0,0,0,97,109,115,52,"nabisco"
47,0,0,0,0,0,0,0,0,97,115,99,60,"nabisco"
47,0,0,0,0,0,0,0,0,97,115,99,60,"nabisco"
47,0,0,0,1,0,0,0,1,97,115,109,57,"nabisco"
47,0,0,0,0,0,0,0,0,98,121,119,64,"nabisco"
47,0,1,0,0,0,0,0,0,97,99,125,60,"nabisco"
47,0,1,0,0,0,1,0,0,97,99,125,60,"nabisco"
47,1,0,0,0,0,0,0,0,88,98,108,58,"nabisco"
47,0,0,0,0,0,0,0,0,97,125,109,60,"nabisco"
47,0,0,0,0,0,0,0,0,97,125,109,60,"nabisco"
47,0,0,1,0,0,0,0,0,109,121,119,89,"private"
47,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
47,0,0,0,1,0,0,0,0,109,109,109,96,"nabisco"
47,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
47,0,0,0,0,0,0,0,0,101,125,125,60,"nabisco"
47,0,0,0,0,0,0,0,0,105,125,99,65,"nabisco"
47,0,0,0,0,0,0,0,0,105,125,99,65,"nabisco"
47,0,0,0,0,0,0,0,0,105,125,99,65,"nabisco"
47,0,0,0,0,0,0,0,0,105,125,99,65,"nabisco"
47,0,1,0,0,0,0,0,0,105,117,129,65,"nabisco"
47,0,1,0,0,0,0,0,0,105,117,129,65,"nabisco"
47,0,0,1,0,0,0,0,0,105,125,99,59,"nabisco"
47,0,0,1,0,0,0,0,0,105,125,99,59,"nabisco"
47,0,0,1,0,0,0,1,0,105,129,99,59,"nabisco"
48,0,0,0,0,0,0,0,0,89,99,105,65,"nabisco"
48,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
48,0,0,0,1,0,0,0,0,97,115,109,60,"nabisco"
48,0,0,0,0,0,0,0,0,98,121,119,64,"nabisco"
48,0,0,1,0,0,0,0,0,98,119,129,78,"nabisco"
48,0,0,0,0,0,0,0,0,98,121,74,78,"nabisco"
48,0,0,0,0,0,0,0,0,79,121,109,78,"nabisco"
48,0,0,1,0,0,0,0,0,109,121,109,79,"nabisco"
48,0,0,0,0,0,0,0,0,109,135,129,79,"sunshine"
48,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
48,0,0,0,1,0,0,1,0,93,113,98,68,"nabisco"
48,0,1,0,0,0,0,0,0,109,121,99,82,"nabisco"
48,0,1,0,0,0,1,0,0,105,99,129,59,"nabisco"
48,0,0,0,0,0,0,0,0,105,129,129,59,"nabisco"
48,0,0,1,0,0,0,1,0,105,129,99,59,"nabisco"
48,0,0,1,0,0,0,0,0,105,129,99,65,"nabisco"
48,0,0,0,0,0,0,0,0,105,129,129,65,"nabisco"
49,0,0,0,0,0,0,0,0,99,109,99,55,"private"
49,0,0,0,0,0,0,0,0,79,109,109,55,"private"
49,0,0,0,0,1,0,0,0,49,109,109,55,"private"
49,0,0,0,0,0,0,0,0,79,109,109,55,"private"
49,0,0,0,0,0,0,0,0,79,109,109,55,"private"
49,0,0,0,0,0,0,0,0,79,109,89,55,"private"
49,0,0,0,0,0,0,0,0,103,109,89,55,"private"
49,0,0,0,0,0,0,0,0,79,105,109,89,"private"
49,0,0,0,0,0,0,0,0,79,105,109,55,"private"
49,0,0,0,0,0,0,0,0,98,109,89,89,"private"
49,0,0,0,0,0,0,0,0,98,109,89,89,"private"
49,0,0,0,0,0,0,0,0,98,109,89,55,"private"
49,0,0,0,0,0,0,0,0,103,109,119,69,"private"
49,0,0,0,0,0,0,0,0,109,109,119,55,"private"
49,0,0,0,0,0,0,0,0,99,109,119,55,"private"
49,0,0,0,0,0,0,0,0,109,119,99,55,"private"
49,0,0,0,0,0,0,0,0,109,119,99,55,"private"
49,0,0,0,0,0,0,0,0,89,109,119,55,"private"
49,0,0,1,1,0,0,0,0,79,125,99,69,"private"
49,0,0,0,0,0,0,0,0,98,119,99,89,"private"
49,0,0,0,0,0,0,0,0,98,109,129,55,"private"
49,0,0,0,0,0,0,0,0,98,109,129,89,"private"
49,0,0,0,0,0,0,1,0,98,121,119,69,"private"
49,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
49,0,0,1,0,0,0,0,0,98,119,129,78,"nabisco"
49,0,0,0,0,0,0,0,0,109,135,129,73,"private"
49,0,0,0,0,0,0,0,0,79,121,109,89,"private"
49,0,0,1,0,0,0,0,0,109,121,129,89,"private"
49,0,0,0,0,0,0,0,0,98,109,109,115,"nabisco"
49,0,0,1,0,0,0,0,0,109,121,129,105,"private"
49,0,0,1,0,0,0,0,0,109,121,129,93,"sunshine"
49,0,0,1,0,0,0,0,0,109,121,129,105,"private"
49,0,0,1,0,0,0,0,0,109,121,99,95,"private"
49,0,1,1,0,0,0,0,0,109,109,129,96,"keebler"
49,0,0,1,0,0,0,0,0,95,121,99,82,"sunshine"
49,0,0,1,0,0,0,0,0,95,125,99,89,"private"
49,0,0,0,1,0,0,0,0,93,112,98,68,"nabisco"
49,0,0,0,1,0,0,0,0,109,122,129,79,"private"
49,0,0,1,0,0,0,0,0,124,105,98,38,"private"
49,0,0,0,1,0,0,0,0,129,104,123,115,"private"
50,0,0,0,0,0,0,0,0,89,99,89,50,"nabisco"
50,0,1,0,1,0,1,0,1,89,89,105,50,"nabisco"
50,0,0,1,1,0,0,0,1,89,99,89,50,"nabisco"
50,0,0,1,0,0,0,0,0,89,99,89,65,"nabisco"
50,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
50,0,0,0,0,0,0,0,0,79,105,109,78,"nabisco"
50,0,0,1,0,0,0,0,0,89,102,89,65,"nabisco"
50,1,1,0,0,0,1,0,0,89,99,115,65,"nabisco"
50,0,0,1,0,0,0,0,0,89,115,99,60,"nabisco"
50,0,0,0,0,0,0,0,0,98,119,99,78,"nabisco"
50,0,0,0,0,0,0,0,0,97,115,125,60,"nabisco"
50,0,0,1,1,0,0,0,0,97,115,109,61,"nabisco"
50,0,1,0,0,0,0,0,0,97,99,125,60,"nabisco"
50,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
50,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
50,0,0,0,0,0,0,1,0,105,99,99,65,"nabisco"
50,0,0,0,0,0,0,0,0,105,129,129,65,"nabisco"
51,0,0,0,0,0,0,0,0,69,88,120,71,"nabisco"
51,0,1,1,0,0,0,0,0,89,99,113,69,"nabisco"
51,0,0,1,0,0,0,0,0,89,99,89,69,"nabisco"
51,0,0,1,0,0,0,0,0,89,99,113,69,"nabisco"
51,0,0,0,0,0,0,0,0,79,109,109,55,"private"
51,0,0,0,0,0,0,0,0,79,109,109,78,"nabisco"
51,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
51,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
51,0,0,0,0,0,0,0,0,79,105,109,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,105,109,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,109,89,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,109,89,78,"nabisco"
51,0,0,0,0,0,0,0,0,103,109,119,64,"nabisco"
51,0,0,0,0,0,0,0,0,109,109,119,64,"nabisco"
51,0,0,0,0,0,0,0,0,109,109,119,78,"nabisco"
51,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
51,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
51,0,0,0,0,0,0,0,0,109,109,119,78,"nabisco"
51,0,0,0,0,0,0,0,0,89,109,119,84,"nabisco"
51,0,0,0,0,0,0,0,0,89,109,119,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,119,99,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,119,99,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,119,99,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,109,129,64,"nabisco"
51,0,0,1,1,0,0,0,0,98,121,119,64,"nabisco"
51,0,0,0,1,0,0,0,0,98,121,119,64,"nabisco"
51,0,0,1,0,0,0,0,0,98,119,129,78,"nabisco"
51,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
51,0,0,1,0,0,0,0,0,109,121,109,79,"nabisco"
51,0,0,0,0,0,0,0,0,109,121,129,79,"nabisco"
51,0,0,1,1,0,0,0,0,109,109,109,96,"nabisco"
51,0,0,1,0,0,0,0,0,109,109,109,96,"nabisco"
51,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
51,0,0,0,0,0,0,0,0,109,121,109,86,"nabisco"
51,0,0,1,0,0,0,0,0,89,121,99,86,"nabisco"
51,0,1,0,0,0,0,0,0,105,117,129,65,"nabisco"
51,0,1,0,0,0,0,0,0,109,121,99,82,"nabisco"
51,0,0,0,0,0,0,0,0,95,121,99,82,"nabisco"
51,0,0,0,1,0,0,0,0,109,122,129,79,"private"
51,0,0,0,1,0,0,0,0,95,104,99,72,"nabisco"
51,0,0,0,1,0,0,0,0,129,104,123,96,"keebler"
52,0,0,0,0,0,0,0,0,79,99,95,69,"sunshine"
52,0,1,1,0,0,0,0,0,79,99,113,69,"sunshine"
52,0,0,1,0,0,0,0,0,99,99,101,69,"sunshine"
52,0,0,1,0,0,0,0,0,99,99,101,69,"sunshine"
52,0,0,0,0,0,0,0,0,99,99,101,79,"sunshine"
52,0,0,0,0,0,0,0,0,99,115,101,79,"sunshine"
52,0,0,0,0,0,0,0,0,99,125,118,79,"sunshine"
52,1,0,1,0,0,0,1,0,79,125,79,69,"nabisco"
52,0,0,1,0,0,0,0,1,79,125,106,49,"sunshine"
52,0,0,0,0,0,0,0,0,79,109,123,69,"sunshine"
52,0,0,0,1,0,0,0,0,79,125,99,69,"sunshine"
52,0,0,1,1,0,0,0,0,79,125,99,69,"sunshine"
52,0,0,1,0,1,0,0,0,69,115,114,69,"sunshine"
52,0,0,0,0,0,0,0,0,79,115,114,69,"sunshine"
52,0,0,1,0,0,0,0,0,79,135,109,65,"sunshine"
52,0,0,0,0,0,0,0,0,79,135,129,65,"sunshine"
52,0,0,0,0,0,0,0,0,79,135,129,75,"sunshine"
52,0,0,1,0,0,0,1,0,79,135,115,76,"sunshine"
52,0,0,0,0,0,0,0,0,109,119,115,79,"nabisco"
52,0,0,0,0,0,0,0,0,109,135,129,79,"sunshine"
52,0,0,0,0,0,0,0,0,109,135,129,79,"nabisco"
52,0,0,0,0,0,0,0,0,119,129,129,89,"sunshine"
52,0,0,0,0,0,0,1,0,119,129,99,89,"sunshine"
52,0,0,0,0,0,0,0,0,109,118,129,79,"nabisco"
52,0,0,0,0,0,0,0,0,89,135,104,89,"sunshine"
52,0,0,0,1,0,0,0,0,109,104,99,72,"nabisco"
53,0,0,0,0,0,0,0,0,69,88,87,68,"nabisco"
53,1,0,0,0,0,0,0,0,69,88,109,68,"nabisco"
53,0,0,0,0,0,0,0,0,93,88,88,59,"nabisco"
53,0,0,0,0,0,0,0,0,89,99,113,69,"nabisco"
53,0,0,0,0,1,0,0,0,89,99,113,69,"nabisco"
53,0,0,0,0,0,0,0,0,89,103,113,79,"nabisco"
53,0,0,0,0,0,0,0,0,98,109,89,78,"nabisco"
53,0,0,0,0,0,0,0,0,89,125,113,79,"nabisco"
53,0,0,0,0,0,0,0,0,109,109,119,78,"nabisco"
53,0,0,0,0,0,0,0,0,93,98,98,58,"nabisco"
53,0,0,0,0,0,0,0,0,79,109,123,69,"nabisco"
53,0,0,0,0,0,0,0,0,93,98,98,58,"nabisco"
53,0,0,0,0,0,0,0,0,79,125,99,69,"nabisco"
53,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
53,1,0,0,1,0,0,0,0,79,121,119,64,"nabisco"
53,1,0,0,1,0,0,0,0,79,119,129,78,"nabisco"
53,0,1,0,0,0,0,1,0,109,124,109,68,"nabisco"
53,0,0,0,0,0,0,0,0,109,135,129,73,"nabisco"
53,0,0,0,0,0,0,0,0,109,120,129,93,"nabisco"
53,0,0,0,0,0,0,0,0,93,119,98,58,"nabisco"
53,0,1,0,0,0,0,0,0,109,125,99,82,"nabisco"
53,0,0,0,0,0,0,0,0,124,105,119,64,"nabisco"
54,0,0,0,0,0,0,0,0,89,99,89,65,"private"
54,0,0,1,1,1,0,0,0,59,99,89,65,"private"
54,0,1,1,0,0,1,0,0,89,89,99,65,"private"
54,0,1,1,0,0,0,0,0,89,99,89,65,"private"
54,0,0,1,0,0,0,0,0,89,99,109,65,"private"
54,0,0,0,0,0,0,0,0,89,99,109,65,"private"
54,0,0,1,0,0,0,1,0,69,109,89,65,"private"
